temperatura,epsilon,M,m,CH,xi
1.917,-0.5868800000000001,-76.8,0.030719999999999997,1099.8850728703794,11799.547904712226
1.918,-0.5496,-44.4,0.017759999999999998,833.3807531572845,4883.2348511180635
1.919,-0.5785600000000001,10.4,0.0041600000000000005,2295.214299686188,6693.208268195242
1.92,-0.5744,5.2,0.0020800000000000003,2219.3287037037035,7949.166666666668
1.921,-0.6020800000000001,36.4,0.01456,1686.1771358564383,8887.870900572618
1.922,-0.59008,-15.4,0.0061600000000000005,1012.3574161641515,5714.9034570470585
1.923,-0.5912,-7.8,0.00312,918.4720540725481,7107.158953024787
1.924,-0.5632,-81.4,0.032560000000000006,1059.4314128617664,6072.557172557173
1.925,-0.58912,-11.2,0.00448,980.4194074323945,4769.154401154401
1.926,-0.56784,-8.0,0.0032,1479.4063156689037,7251.413407176647
1.927,-0.58928,1.8,0.00072,2294.2456455888746,3619.8812200887965
1.928,-0.55152,-73.6,0.029439999999999997,3315.341218872494,3841.3093591516827
1.929,-0.58208,-18.4,0.007359999999999999,1382.456623772159,6249.778238580727
1.93,-0.55792,-50.2,0.02008,2334.8456781837535,5468.0253310305125
1.931,-0.58048,-25.4,0.010159999999999999,2290.2334940033247,5614.1550146728805
1.932,-0.56,-21.2,0.00848,1465.9928243509125,3065.654474350126
1.933,-0.58032,4.6,0.0018399999999999998,1542.553272158257,4253.629936195895
1.934,-0.57168,-55.4,0.02216,1081.8221581047364,1568.677467539929
1.935,-0.58176,-35.8,0.01432,1803.500353507364,3209.3942004019523
1.936,-0.5768,-42.4,0.01696,3092.7703025749606,7015.059687786962
1.937,-0.56224,47.0,0.0188,1761.871936812082,4935.581942293352
1.938,-0.5752,52.6,0.02104,1361.5522310771635,8482.077743378055
1.939,-0.57216,-29.0,0.0116,1269.3140439587585,9384.104062804423
1.94,-0.58416,-36.6,0.01464,571.9819085745327,15970.698739977091
1.941,-0.58624,44.6,0.01784,774.062740241203,8240.448795008298
1.942,-0.5726399999999999,-45.4,0.01816,2249.890372702173,2030.0034328870577
1.943,-0.56848,33.6,0.01344,1654.8018127781477,6813.655858637844
1.944,-0.56448,10.0,0.004,1776.1143758197059,1985.8253315043437
1.945,-0.5636800000000001,31.6,0.01264,2719.093846855361,5832.756355327049
1.946,-0.57088,9.4,0.0037600000000000003,1243.8617598066608,5648.989379924632
1.947,-0.56784,17.8,0.0071200000000000005,951.4943468091725,2955.863721965416
1.948,-0.58624,3.2,0.00128,1207.9525101884685,4438.603696098564
1.949,-0.5763199999999999,26.6,0.01064,1967.3207759031986,5661.7296619348945
1.95,-0.5636800000000001,17.4,0.006959999999999999,2057.1729125575275,2078.6552706552707
1.951,-0.57472,32.8,0.01312,1865.2089817476754,3613.508741955693
1.952,-0.56784,26.0,0.0104,915.8324375167966,12369.763205828778
1.953,-0.56608,7.4,0.00296,1003.7788234001393,4559.162541958241
1.954,-0.56176,-8.0,0.0032,3422.7002706745075,6682.133515296258
1.955,-0.57776,-44.0,0.0176,1501.8914493407724,6424.552429667519
1.956,-0.57184,27.4,0.01096,756.6601567128496,8707.134742104066
1.957,-0.5513600000000001,9.6,0.0038399999999999997,822.7304348900788,3995.594163402032
1.958,-0.5977600000000001,23.8,0.00952,4617.869598186592,3708.29644762229
1.959,-0.5713600000000001,-16.6,0.006640000000000001,2659.4301205453094,5994.010549600135
1.96,-0.55584,-12.0,0.0048,929.4275533342587,2368.253968253968
1.961,-0.55392,44.0,0.0176,3719.4671122297577,11778.117740381893
1.962,-0.57216,37.6,0.015040000000000001,1996.201702548905,8164.820477970326
1.963,-0.5744,-45.4,0.01816,1724.5515115041753,7814.365766683648
1.964,-0.53952,-33.6,0.01344,1475.57598206965,3020.049785019235
1.965,-0.5676800000000001,30.0,0.012,1901.3424783873277,6247.102063895956
1.966,-0.568,-27.6,0.011040000000000001,868.385246143867,8465.152028936363
1.967,-0.56672,7.6,0.0030399999999999997,2259.5499870899844,3736.225498503078
1.968,-0.56192,-8.0,0.0032,2527.155352854342,5477.416440831075
1.969,-0.57696,70.6,0.028239999999999998,1997.624198724493,2826.951074995768
1.97,-0.58144,8.4,0.00336,4517.806579802509,7920.045121263393
1.971,-0.5788800000000001,-3.6,0.00144,1665.550790881789,6358.329105361068
1.972,-0.57968,11.8,0.00472,2362.6237233369948,3993.8922695514993
1.973,-0.57072,-11.4,0.00456,1539.0973501851495,5158.551557132399
1.974,-0.56,-37.6,0.015040000000000001,1355.001031648513,3519.4416300799276
1.975,-0.57328,27.6,0.011040000000000001,468.57448058537636,4476.759493670885
1.976,-0.57008,13.2,0.00528,2685.441674361342,5766.171839856051
1.977,-0.5643199999999999,-23.6,0.00944,1032.5453216116175,6658.258865846121
1.978,-0.568,18.4,0.007359999999999999,2803.561340797531,7821.053814178183
1.979,-0.5464,-25.8,0.010320000000000001,2207.2193719870784,2103.172196956937
1.98,-0.55984,20.4,0.008159999999999999,1430.6476663379021,9749.405162738498
1.981,-0.5704,52.6,0.02104,1677.2723564988598,6211.026978518145
1.982,-0.5576,-21.2,0.00848,2429.5348347030435,5900.302724520685
1.983,-0.568,17.6,0.00704,2824.704785318565,3519.605535944416
1.984,-0.57696,-4.6,0.0018399999999999998,2065.9902878945545,2381.742831541218
1.985,-0.5688,-1.4,0.00056,2137.0466012586703,1836.0145535964173
1.986,-0.55312,-5.4,0.00216,1134.0883330003549,4861.161463578383
1.987,-0.57568,11.8,0.00472,1970.2410014476188,4503.696247833138
1.988,-0.5504,-68.2,0.027280000000000002,2128.5774112594186,2926.201654370669
1.989,-0.5656,-21.0,0.0084,1400.4739603375235,8870.23071336797
1.99,-0.55632,16.8,0.00672,1968.1208948146652,3336.3260748185367
1.991,-0.56704,-7.6,0.0030399999999999997,2125.037864317662,6936.9049612143535
1.992,-0.54848,-39.8,0.01592,2319.6758475221723,4300.959393128068
1.993,-0.57312,34.0,0.0136,2144.5858296310034,4695.991525896192
1.994,-0.55984,-52.2,0.020880000000000003,2361.2126919038633,1594.3162821798726
1.995,-0.56112,28.4,0.011359999999999999,1954.6945894393457,5490.080757449177
1.996,-0.5704,19.8,0.00792,2118.911615259019,12676.219104876418
1.997,-0.55184,4.0,0.0016,774.2766433631975,7264.229677850109
1.998,-0.5553600000000001,-30.0,0.012,1566.1974954600914,8544.099655210766
1.999,-0.56512,1.6,0.00064,1580.0685624341822,6413.784670112835
2.0,-0.56176,-36.6,0.01464,1923.9555555555562,5019.133333333334
2.001,-0.5643199999999999,-5.4,0.00216,2239.5820802464555,8988.861124993058
2.002,-0.5556800000000001,1.6,0.00064,1047.7257230503988,4249.43944943945
2.003,-0.5473600000000001,23.0,0.0092,576.447139353653,8470.960226327175
2.004,-0.55104,-81.2,0.03248,2101.0983134640014,6837.968507429586
2.005,-0.55328,2.2,0.00088,1300.8653207656946,5857.999445829871
2.006,-0.5552,-22.0,0.0088,2682.547240299706,4752.409438351613
2.007,-0.55952,19.2,0.007679999999999999,2418.639892414417,1350.030448984111
2.008,-0.55728,-54.6,0.021840000000000002,1175.5104416332017,16021.270473660914
2.009,-0.54608,-11.8,0.00472,2295.780375952702,4122.095016868537
2.01,-0.53104,13.2,0.00528,1050.3150362064746,6061.337755666115
2.011,-0.5616,-36.8,0.014719999999999999,2736.92217528715,4151.919995579866
2.012,-0.5432,24.8,0.00992,1342.2886581548921,2931.389441130992
2.013,-0.54192,-11.8,0.00472,563.3635824281873,2930.0436054534416
2.014,-0.54304,4.0,0.0016,1570.995747411286,2148.5159439479207
2.015,-0.55792,-31.2,0.01248,1290.8315836355534,5894.546457127101
2.016,-0.5481600000000001,-4.0,0.0016,1830.3308977912154,8473.10405643739
2.017,-0.55488,-31.6,0.01264,993.527145086191,6403.701867459924
2.018,-0.53392,-5.6,0.00224,2707.53396722745,5883.404911353376
2.019,-0.55216,18.8,0.007520000000000001,902.2862411951356,8920.67580210225
2.02,-0.5552,38.4,0.015359999999999999,1484.821749501683,5625.434543454346
2.021,-0.57184,11.2,0.00448,1344.2448768115123,4527.219748199462
2.022,-0.5614399999999999,-15.4,0.0061600000000000005,972.661532027791,6871.546323771844
2.023,-0.56416,40.0,0.016,1757.7395297626479,5081.1226451364855
2.024,-0.56384,-41.0,0.0164,1175.355548959261,6875.38427755819
2.025,-0.55008,-15.0,0.006,1160.8420125658351,6002.853223593965
2.026,-0.54656,-18.6,0.00744,1565.4341536335635,3752.133377207415
2.027,-0.54288,-13.8,0.005520000000000001,2157.4014197037036,5563.317436825083
2.028,-0.55984,42.6,0.01704,992.8500445872621,5541.9899189129965
2.029,-0.57088,-14.4,0.00576,1319.5014764421987,7506.620666995236
2.03,-0.56384,36.4,0.01456,2528.207160787423,2747.5862068965516
2.031,-0.52688,-36.0,0.0144,3147.0627506808205,9243.83171945949
2.032,-0.53728,-31.8,0.01272,680.968028602724,2225.4811898512694
2.033,-0.54,11.6,0.00464,1763.7601749630307,2835.3500573864576
2.034,-0.5585600000000001,-8.4,0.00336,1033.4098539619436,1924.5274773298374
2.035,-0.55408,42.8,0.01712,2070.927751517432,6916.385476385476
2.036,-0.5448,41.4,0.01656,1972.1417025734982,9264.37459070072
2.037,-0.5603199999999999,-36.0,0.0144,1602.2141626299751,5134.784268804888
2.038,-0.55776,9.4,0.0037600000000000003,1094.203054407646,8254.301602878639
2.039,-0.54592,-20.4,0.008159999999999999,2933.2009253698156,7818.996239986922
2.04,-0.54656,-19.4,0.0077599999999999995,963.048400187962,2942.9411764705883
2.041,-0.52688,-29.8,0.01192,2067.3050416806605,4283.063857586151
2.042,-0.5566399999999999,-39.0,0.0156,1068.8161514922938,9141.90880400479
2.043,-0.54848,-3.6,0.00144,1198.4035731900112,2936.3354543971277
2.044,-0.53472,7.8,0.00312,658.5282514832417,3559.230267449446
2.045,-0.5516800000000001,7.2,0.00288,1031.1219511547106,5561.6191252377075
2.046,-0.5371199999999999,-13.2,0.00528,2108.1753746591517,3066.449440642989
2.047,-0.5281600000000001,24.8,0.00992,1411.5021205121004,5216.175432882809
2.048,-0.55504,13.8,0.005520000000000001,1577.970716688368,4179.8828125
2.049,-0.54272,18.4,0.007359999999999999,1858.739394672718,1183.3631581801421
2.05,-0.5353600000000001,-17.6,0.00704,1578.0659660255142,3958.720867208672
2.051,-0.53296,26.6,0.01064,379.0444800657082,6799.956660707512
2.052,-0.53488,-29.8,0.01192,1618.773909963222,1433.593242365172
2.053,-0.5454399999999999,-1.6,0.00064,1285.161702727481,6024.700979596255
2.054,-0.52912,-26.0,0.0104,1048.442037928437,7579.357351509251
2.055,-0.5344,12.4,0.00496,740.0698156732042,4780.4487699378205
2.056,-0.53472,0.4,0.00016,1577.7848432392786,4748.724600086468
2.057,-0.52144,-48.2,0.019280000000000002,1287.731143005555,6429.406363096204
2.058,-0.5219199999999999,-41.6,0.016640000000000002,1413.537170463848,6852.737285390346
2.059,-0.53904,-7.6,0.0030399999999999997,1235.7487469181563,2879.412875721763
2.06,-0.52112,-21.2,0.00848,558.0586713586997,5506.019417475728
2.061,-0.54704,47.4,0.01896,1114.4904395661686,2104.7172354304807
2.062,-0.5464,23.8,0.00952,869.8970768134172,6986.722707188274
2.063,-0.5393600000000001,74.2,0.02968,1879.2534542531778,4848.796251413799
2.064,-0.54272,-94.0,0.0376,2729.870667494609,3897.5021533161066
2.065,-0.53888,-23.4,0.00936,1691.6347310733163,10692.515469464619
2.066,-0.53984,-20.8,0.008320000000000001,1313.8131454410604,4257.373346240723
2.067,-0.55008,48.6,0.01944,960.1897161116151,6791.1842175993115
2.068,-0.54128,21.6,0.00864,875.4984721073861,6684.203739522888
2.069,-0.5331199999999999,8.2,0.00328,2806.396131695068,6014.478277213897
2.07,-0.53488,-28.6,0.01144,2069.5309886656246,1958.153515834675
2.071,-0.5416,51.6,0.020640000000000002,1028.9790499399123,2213.337625409088
2.072,-0.51936,3.8,0.0015199999999999999,1327.748045894764,4173.509223509223
2.073,-0.52768,10.6,0.00424,2048.4455447661667,4002.3798038269824
2.074,-0.50912,-6.0,0.0024,1219.0544206996237,6889.103182256509
2.075,-0.54656,-28.2,0.01128,2061.34481701908,4291.705488621152
2.076,-0.51968,4.4,0.00176,1848.6549855233518,6615.2001712695355
2.077,-0.5150399999999999,3.2,0.00128,2782.0578410075823,6925.886695554486
2.078,-0.52464,-17.8,0.0071200000000000005,2188.172140956756,7401.326061383811
2.079,-0.53392,-67.0,0.0268,731.3490077639508,5097.429319651541
2.08,-0.5264,3.6,0.00144,1018.2445759368834,2583.675213675214
2.081,-0.54288,17.2,0.00688,1305.491623628235,4416.338298894762
2.082,-0.5288,-12.6,0.00504,3171.289952178424,2957.007151243463
2.083,-0.532,6.2,0.00248,1786.6324766547377,5952.291033231983
2.084,-0.53088,-42.0,0.0168,1353.107632556942,1642.5677116656004
2.085,-0.52576,5.4,0.00216,181.73534713396344,3145.4516386890487
2.086,-0.53504,31.0,0.0124,2439.227421371083,3441.035474592522
2.087,-0.53296,47.0,0.0188,1831.382102111368,1682.9047542991
2.088,-0.51744,-7.2,0.00288,970.6584199031458,8764.665815240529
2.089,-0.5256,-2.2,0.00088,1342.9309202536997,6585.798627732569
2.09,-0.5262399999999999,55.4,0.02216,2859.885686377754,5047.549175970229
2.091,-0.5411199999999999,13.6,0.0054399999999999995,1094.4096837935772,10669.982464530527
2.092,-0.53088,-28.2,0.01128,774.892444879905,7413.830465264499
2.093,-0.5136,-0.6,0.00023999999999999998,3115.92592279769,6403.588681849552
2.094,-0.5264,-35.6,0.014240000000000001,1239.8284552590897,4107.311896423644
2.095,-0.52496,-15.8,0.00632,720.5447425997546,6921.219835587377
2.096,-0.52544,-10.2,0.004079999999999999,1575.9247389105788,8308.078880407122
2.097,-0.52976,-46.8,0.01872,2658.8990623038853,5773.8356382133215
2.098,-0.51968,2.0,0.0008,2133.202148832814,3185.679483105603
2.099,-0.5312,33.6,0.01344,848.1746880734939,14188.6824413742
2.1,-0.52992,-24.2,0.00968,2478.246409674981,3688.656084656085
2.101,-0.55216,-28.0,0.0112,1033.7947406060073,3905.4418530858325
2.102,-0.52736,5.2,0.0020800000000000003,1439.7959082057687,4436.071466328364
2.103,-0.5272,-25.8,0.010320000000000001,1914.405425997791,3029.090716965182
2.104,-0.52496,40.2,0.01608,1019.6041579320215,3715.4414871144904
2.105,-0.53664,17.0,0.0068,1207.8068217223376,3925.151755080497
2.106,-0.5092800000000001,-9.2,0.0036799999999999997,1369.2770050267152,2445.5840455840457
2.107,-0.53136,21.2,0.00848,1067.9603607464699,5370.120761482887
2.108,-0.5129600000000001,36.6,0.01464,833.1062934651327,3032.7008222643894
2.109,-0.52672,-48.8,0.01952,2052.6528375097164,2935.651440914599
2.11,-0.5224,49.6,0.01984,3678.663502117603,1976.9562927856766
2.111,-0.5344,-8.8,0.00352,1857.4365117174757,5156.566135059739
2.112,-0.53008,-26.2,0.01048,730.194941842669,3633.186026936027
2.113,-0.52528,-4.8,0.0019199999999999998,1789.4567694568543,5621.160014723669
2.114,-0.52784,-36.8,0.014719999999999999,2959.2130114037054,2369.0528750131402
2.115,-0.5209600000000001,48.6,0.01944,1321.2043759132268,3468.15865510901
2.116,-0.53168,54.6,0.021840000000000002,1250.74992982126,1581.2014282713717
2.117,-0.5179199999999999,12.4,0.00496,1241.6350670968516,6528.231774523697
2.118,-0.53408,-25.6,0.01024,1638.1512977531995,3301.9830028328606
2.119,-0.53296,4.2,0.00168,815.9667820869277,4243.6998584237845
2.12,-0.5052800000000001,26.8,0.01072,2561.4493097583163,3985.8280922431854
2.121,-0.52672,-42.2,0.016880000000000003,1296.03584727032,4849.892608308449
2.122,-0.5070399999999999,-1.0,0.0004,1879.6447392875816,2618.598806157713
2.123,-0.50832,23.8,0.00952,2865.2287421894416,3320.4375359815767
2.124,-0.508,-8.8,0.00352,2046.9733993944787,3145.9301109018625
2.125,-0.5161600000000001,21.8,0.00872,1136.3604767397155,2799.4562091503276
2.126,-0.50736,-24.0,0.0096,1869.4318162710658,6909.585031880422
2.127,-0.51376,-26.8,0.01072,2365.940984932619,2721.9140155670484
2.128,-0.5259199999999999,72.6,0.029039999999999996,1666.1720089697928,4622.410192147036
2.129,-0.50592,-31.8,0.01272,1096.481180741108,2324.4924586399457
2.13,-0.4944,30.2,0.01208,320.53213035822307,3858.7167449139283
2.131,-0.508,70.0,0.028,661.7984549178799,4752.281140831118
2.132,-0.49951999999999996,1.4,0.00056,610.7632154399188,2174.2964352720455
2.133,-0.5208,-4.0,0.0016,1225.5782757898398,4806.584362139918
2.134,-0.53328,7.0,0.0028,2315.778974490653,4809.018015203583
2.135,-0.49808,41.2,0.01648,2058.5400871806223,7991.340098881081
2.136,-0.50192,37.8,0.015119999999999998,2628.619656141433,3394.27798585102
2.137,-0.5112,-3.6,0.00144,1109.6588322193559,3253.0754432485833
2.138,-0.5052800000000001,4.0,0.0016,930.9227583214885,2855.836191664068
2.139,-0.496,-3.8,0.0015199999999999999,1205.3070520443634,5694.228871227469
2.14,-0.532,22.6,0.009040000000000001,659.3491910986888,4606.458982346832
2.141,-0.51952,-57.6,0.02304,1234.8972894850938,5382.656079713528
2.142,-0.5144,9.4,0.0037600000000000003,1815.1051270181276,4986.015146799461
2.143,-0.5012800000000001,3.4,0.0013599999999999999,1808.6113869866722,4929.766163737233
2.144,-0.52496,-14.4,0.00576,1511.7586817157987,5162.023217247098
2.145,-0.53008,-20.0,0.008,1044.8299865549282,1858.1714581714582
2.146,-0.5049600000000001,-30.8,0.012320000000000001,941.2890089047819,2610.0031065548305
2.147,-0.5142399999999999,-7.2,0.00288,2439.117456117814,2976.4322310200287
2.148,-0.50864,-1.8,0.00072,1446.0253664190286,1266.8942685702461
2.149,-0.50672,-14.8,0.00592,1155.659241914041,6550.726436068455
2.15,-0.50848,20.6,0.00824,1797.4304428820385,1711.64857881137
2.151,-0.51712,9.8,0.00392,2462.0226564507293,5577.333539955577
2.152,-0.50368,16.8,0.00672,562.6112285777021,4422.635274679884
2.153,-0.51552,4.0,0.0016,794.5025874619574,1849.6155235588583
2.154,-0.52384,-22.8,0.00912,3266.2535570903237,5573.589188073867
2.155,-0.51168,-23.0,0.0092,909.4027032345625,8490.951276102089
2.156,-0.5102399999999999,55.6,0.02224,2245.3530802324863,2990.641104926819
2.157,-0.51888,-3.8,0.0015199999999999999,1153.9805961435445,5977.2111471694225
2.158,-0.51152,6.8,0.0027199999999999998,1872.1209783884954,4648.007414272475
2.159,-0.5272,-0.6,0.00023999999999999998,1375.4921781277628,7333.868560547578
2.16,-0.524,-48.6,0.01944,4743.369913123,12116.893004115223
2.161,-0.51168,-15.2,0.0060799999999999995,1524.118097738936,5844.29019486863
2.162,-0.5129600000000001,-49.8,0.01992,1226.3516125103154,3644.136087984377
2.163,-0.5008,3.4,0.0013599999999999999,801.7646231382099,1940.946216674372
2.164,-0.50544,-2.0,0.0008,1798.2794312655153,7829.533785171492
2.165,-0.50176,-27.0,0.0108,3171.703702913534,5842.545547857326
2.166,-0.5150399999999999,7.4,0.00296,464.1530443204771,4160.480147737765
2.167,-0.5024,-9.8,0.00392,2106.4287413002216,2065.918063887607
2.168,-0.51472,-45.0,0.018,694.4728118867904,5463.817138171381
2.169,-0.5048,-25.2,0.01008,1753.5701583586176,5045.315301470211
2.17,-0.5208,4.8,0.0019199999999999998,2504.005417637052,4606.73835125448
2.171,-0.51248,31.6,0.01264,1756.2248803129546,6461.661292799018
2.172,-0.50336,14.6,0.00584,1547.4587557246816,2721.1172498465316
2.173,-0.51536,6.8,0.0027199999999999998,1781.9082930820107,10294.91230761364
2.174,-0.504,-18.2,0.00728,2255.381521425231,1700.684861494429
2.175,-0.516,-22.8,0.00912,2562.405132044451,8502.763729246488
2.176,-0.49951999999999996,12.4,0.00496,1461.1267301038063,7360.62091503268
2.177,-0.51312,43.2,0.01728,1018.0906762680257,7009.93211861379
2.178,-0.496,33.0,0.0132,1355.908192872881,9294.255688195082
2.179,-0.4904,19.4,0.0077599999999999995,2017.5806307391947,2897.5778899597162
2.18,-0.4936,4.2,0.00168,1837.667985298656,7381.630988786952
2.181,-0.51472,-4.0,0.0016,909.7133299085004,4561.00667379897
2.182,-0.50656,-7.8,0.00312,340.68519207742634,579.4683776351972
2.183,-0.51184,0.6,0.00023999999999999998,1948.4161133423156,1529.4141599226348
2.184,-0.5024,11.6,0.00464,1260.5085865159124,7228.652828652828
2.185,-0.50464,-60.6,0.02424,738.1861279404859,1604.4952962115433
2.186,-0.50576,1.8,0.00072,1286.0681254494002,5605.550472705094
2.187,-0.50656,4.2,0.00168,3103.753245223951,3068.820809835899
2.188,-0.50832,-24.0,0.0096,1645.8580977027948,9747.308551696118
2.189,-0.50048,-5.4,0.00216,780.4572372501098,823.1257296583931
2.19,-0.508,-65.6,0.02624,1271.5887213916865,6469.731100963978
2.191,-0.49856000000000006,39.0,0.0156,925.2406165132204,3931.3352604087427
2.192,-0.50176,23.4,0.00936,1112.3542957950756,5345.5190592051895
